"timestamp";"rotation_x";"rotation_y";"fps";"input";"position_x";"position_z";"position_y"
58655.9341;81.0002;7.8001;27.6902;"";295.2719;101.5139;-439.6796
58655.9711;81.6002;7.2001;27.626;"";295.799;101.5139;-439.5961
58656.0071;82.5001;6.7001;27.5813;"";296.3268;101.5139;-439.5181
58656.0461;83.8002;6.0001;27.5423;"";296.8559;101.5139;-439.4485
58656.0811;84.8002;5.5001;27.3664;"";297.3864;101.5139;-439.3909
58656.1191;85.6002;5.0001;27.4871;"";297.9179;101.5139;-439.3425
58656.1571;86.7002;4.7001;27.3336;"";298.184;101.5139;-439.322
58656.1971;87.1001;4.6001;27.2833;"";298.7168;101.5139;-439.2913
58656.2361;87.2001;4.6001;27.0225;"";299.2498;101.5139;-439.2642
58656.2761;87.2001;4.6001;26.8586;"";299.7829;101.5139;-439.2381
58656.3151;87.2001;4.6001;26.7057;"";300.3157;101.5139;-439.2118
58656.3541;87.2001;4.6001;26.5666;"";300.8485;101.5139;-439.1855
58656.3931;87.2001;4.5001;26.4561;"";301.3814;101.5139;-439.1593
58656.4321;87.2001;4.5001;26.3864;"";301.9143;101.5139;-439.1331
58656.4702;87.2001;4.5001;26.3314;"";302.4472;101.5139;-439.1069
58656.5092;87.2001;4.5001;26.2668;"";302.9801;101.5139;-439.0808
58656.5482;87.2001;4.5001;26.2211;"";303.5131;101.5139;-439.0547
58656.5872;87.2001;4.4001;26.1644;"";304.0461;101.5139;-439.0286
58656.6262;87.1001;4.4001;26.1245;"";304.579;101.5139;-439.0024
58656.6652;87.1001;4.4001;26.0939;"";305.1119;101.5139;-438.9754
58656.7032;87.1001;4.4001;26.0465;"";305.6448;101.5139;-438.9484
58656.7412;87.1001;4.4001;26.0543;"";306.1777;101.5139;-438.9213
58656.7802;87.1001;4.4001;26.056;"";306.7106;101.5139;-438.8943
58656.8182;87.1001;4.4001;26.0354;"";306.9771;101.5139;-438.8808
58656.8572;87.1001;4.4001;26.063;"";307.5108;101.5139;-438.8535
58656.8962;87.1001;4.4001;26.0106;"";308.0443;101.5139;-438.8263
58656.9452;87.1001;4.4001;25.96;"";308.5777;101.5139;-438.7991
58656.9842;87.1001;4.4001;25.3294;"";309.3777;101.5139;-438.7585
58657.0222;87.1001;4.4001;25.37;"";309.9109;101.5139;-438.7314
58657.0632;87.1001;4.4001;25.4281;"";310.4441;101.5139;-438.7043
58657.0992;87.1001;4.4001;25.3227;"";310.9772;101.5139;-438.6772
58657.1372;87.1001;4.4001;25.5573;"";311.2437;101.5139;-438.6637
58657.1762;87.1001;4.4001;25.6068;"";311.7768;101.5139;-438.6367
58657.2152;87.1001;4.4001;25.6114;"";312.3098;101.5139;-438.6096
58657.2532;87.1001;4.4001;25.6296;"";312.8429;101.5139;-438.5826
58657.2912;87.1001;4.4001;25.7118;"";313.3759;101.5139;-438.5555
58657.3302;87.1001;4.4001;25.7374;"";313.9089;101.5139;-438.5285
58657.3682;87.1001;4.4001;25.7681;"";314.4419;101.5139;-438.5015
58657.4072;87.1001;4.4001;25.7992;"";314.9748;101.5139;-438.4745
58657.4462;87.1001;4.4001;25.7782;"";315.5078;101.5139;-438.4475
58657.4832;87.1001;4.4001;25.7376;"";316.0407;101.5139;-438.4205
58657.5222;87.1001;4.4001;25.8575;"";316.5737;101.5139;-438.3936
58657.5722;87.1001;4.4001;25.8585;"";317.1067;101.5139;-438.3666
58657.6132;87.1001;4.4001;25.1264;"";317.6396;101.5139;-438.3396
58657.6492;87.1001;4.4001;25.0257;"";318.1726;101.5139;-438.3126
58657.6882;87.1001;4.4001;25.2858;"";318.7055;101.5139;-438.2856
58657.7272;87.1001;4.4001;25.3369;"";319.2385;101.5139;-438.2587
58657.7662;87.1001;4.4001;25.3593;"";319.7715;101.5139;-438.2317
58657.8052;87.1001;4.4001;25.4104;"";320.3046;101.5139;-438.2046
58657.8442;87.1001;4.4001;25.434;"";320.8376;101.5139;-438.1776
58657.8832;87.1001;4.4001;25.4368;"";321.3706;101.5139;-438.1505
58657.9212;87.1001;4.4001;25.4461;"";321.9037;101.5139;-438.1235
58657.9612;87.1001;4.4001;25.5086;"";322.4366;101.5139;-438.0965
58657.9992;87.1001;4.4001;25.5115;"";322.9696;101.5139;-438.0695
58658.0382;87.1001;4.4001;25.5544;"";323.2361;101.5139;-438.056
58658.0772;87.1001;4.4001;25.5822;"";323.769;101.5139;-438.029
58658.1152;87.1001;4.4001;25.5965;"";324.302;101.5139;-438.002
58658.1542;87.1001;4.4001;25.6265;"";324.835;101.5139;-437.9751
58658.1932;87.1001;4.4001;25.6217;"";325.3679;101.5139;-437.9481
58658.2323;87.1001;4.4001;25.6255;"";325.9009;101.5139;-437.9211
58658.2713;87.1001;4.4001;25.6316;"";326.4338;101.5139;-437.8941
58658.3103;87.1001;4.4001;25.6824;"";326.9668;101.5139;-437.8672
58658.3483;87.1001;4.4001;25.6657;"";327.4998;101.5139;-437.8402
58658.3873;87.1001;4.4001;25.6842;"";328.0327;101.5139;-437.8132
58658.4263;87.1001;4.4001;25.7039;"";328.5657;101.5139;-437.7862
58658.4653;87.1001;4.4001;25.7144;"";329.0989;101.5139;-437.7592
58658.6153;87.1001;4.4001;25.6871;"";329.6323;101.5139;-437.732
58658.6253;88.7001;3.6001;19.9939;"";331.4987;101.5139;-437.6372
58658.6643;89.2001;3.6001;21.7225;"";331.7656;101.5139;-437.6311
58658.6973;90.2002;3.5001;22.0553;"";332.2993;101.5139;-437.6236
58658.7313;90.2002;3.5001;22.6523;"";332.5662;101.5139;-437.6245
58658.7643;90.2002;3.5001;23.2388;"";333.0999;101.5139;-437.6264
58658.7983;90.7002;3.3001;23.7751;"";333.6336;101.5139;-437.6282
58658.8313;91.2002;3.1001;24.2575;"";333.9005;101.5139;-437.6315
58658.8673;91.5001;3.1001;24.7063;"";334.434;101.5139;-437.6426
58658.9073;91.5001;3.1001;25.0094;"";334.9675;101.5139;-437.6566
58658.9483;91.5001;3.1001;24.9808;"";335.501;101.5139;-437.6706
58658.9873;91.5001;3.1001;24.9693;"";336.0345;101.5139;-437.6846
58659.0273;91.5001;3.1001;24.9932;"";336.5679;101.5139;-437.6985
58659.0673;91.5001;3.1001;25.0199;"";337.1014;101.5139;-437.7125
58659.1073;91.5001;3.0001;25.0172;"";337.6348;101.5139;-437.7265
58659.1463;91.5001;3.0001;25.0347;"";338.1683;101.5139;-437.7405
58659.1863;91.5001;3.0001;25.0337;"";338.7017;101.5139;-437.7545
58659.2273;91.5001;3.0001;25.0371;"";339.2352;101.5139;-437.7684
58659.2663;91.5001;3.0001;25.0202;"";339.7686;101.5139;-437.7824
58659.3063;91.5001;3.0001;25.0301;"";340.3021;101.5139;-437.7964
58659.3463;91.5001;3.0001;25.037;"";340.8355;101.5139;-437.8104
58659.3863;91.5001;3.0001;25.0168;"";341.369;101.5139;-437.8243
58659.4263;91.5001;3.0001;25.0262;"";341.9024;101.5139;-437.8383
58659.4663;91.5001;3.0001;25.0529;"";342.4359;101.5139;-437.8523
58659.5053;91.5001;3.0001;25.0596;"";342.9693;101.5139;-437.8663
58659.5453;91.5001;3.0001;25.0845;"";343.5027;101.5139;-437.8802
58659.5843;91.5001;3.0001;25.0899;"";344.0362;101.5139;-437.8942
58659.6243;91.5001;3.0001;25.1152;"";344.5696;101.5139;-437.9082
58659.6653;91.5001;3.0001;25.1274;"";345.1031;101.5139;-437.9222
58659.7033;91.5001;3.0001;25.0427;"";345.6365;101.5139;-437.9362
58659.7423;91.5001;3.0001;25.1941;"";346.17;101.5139;-437.9501
58659.7823;91.5001;3.0001;25.2074;"";346.7034;101.5139;-437.9641
58659.8213;91.5001;3.0001;25.1981;"";347.2369;101.5139;-437.9781
58659.8603;91.5001;3.0001;25.2522;"";347.7703;101.5139;-437.9921
58659.8993;91.5001;3.0001;25.2865;"";348.037;101.5139;-437.9991
58659.9514;91.5001;3.0001;25.3243;"";348.5705;101.5139;-438.013
58659.9904;91.5001;3.0001;24.5374;"";349.3707;101.5139;-438.034
58660.0294;91.5001;3.0001;24.627;"";349.9041;101.5139;-438.048
58660.0684;91.5001;3.0001;24.7219;"";350.4376;101.5139;-438.062
58660.1074;91.5001;3.0001;24.7962;"";350.971;101.5139;-438.0759
58660.1474;91.5001;3.0001;24.8918;"";351.5045;101.5139;-438.0899
58660.1864;91.5001;3.0001;24.9394;"";352.0379;101.5139;-438.1039
58660.2254;91.5001;3.0001;25.0054;"";352.5714;101.5139;-438.1179
58660.2654;91.5001;3.0001;25.0598;"";353.1048;101.5139;-438.1318
58660.3034;91.5001;3.0001;25.0311;"";353.6382;101.5139;-438.1458
58660.3424;91.5001;3.0001;25.1787;"";354.1717;101.5139;-438.1598
58660.3824;91.5001;3.0001;25.2087;"";354.7051;101.5139;-438.1738
58660.4204;91.5001;3.0001;25.1974;"";355.2394;101.5139;-438.1876
58660.4584;91.5001;3.0001;25.3214;"";355.5064;101.5139;-438.1945
58660.4994;91.5001;3.0001;25.3723;"";356.0405;101.5139;-438.2084
58660.5364;91.5001;3.0001;25.3037;"";356.5744;101.5139;-438.2224
58660.5754;91.5001;3.0001;25.475;"";357.1082;101.5139;-438.2363
58660.6134;91.5001;3.0001;25.4979;"";357.6419;101.5139;-438.2502
58660.6524;91.5001;3.0001;25.5325;"";358.1756;101.5139;-438.2641
58660.6904;91.5001;3.0001;25.5834;"";358.7093;101.5139;-438.278
58660.7294;91.5001;3.0001;25.632;"";359.2429;101.5139;-438.292
58660.7674;91.5001;3.0001;25.6268;"";359.7764;101.5139;-438.3059
58660.8054;91.5001;3.0001;25.6846;"";360.31;101.5139;-438.3199
58660.8444;91.5001;3.0001;25.7269;"";360.8435;101.5139;-438.3339
58660.8824;91.5001;3.0001;25.7435;"";361.377;101.5139;-438.3479
58660.9224;91.5001;3.0001;25.7933;"";361.9105;101.5139;-438.3618
58660.9854;91.5001;3.0001;25.7584;"";362.444;101.5139;-438.3758
58661.0234;91.5001;3.0001;24.2138;"";363.2442;101.5139;-438.3968
58661.0624;91.5001;3.0001;24.3846;"";363.7782;101.5139;-438.4107
58661.1014;91.5001;3.0001;24.5143;"";364.3121;101.5139;-438.4246
58661.1404;91.5001;3.0001;24.6331;"";364.8459;101.5139;-438.4385
58661.1784;91.5001;3.0001;24.7659;"";365.1128;101.5139;-438.4455
58661.2174;91.5001;3.0001;24.8574;"";365.6465;101.5139;-438.4594
58661.2564;91.5001;3.0001;24.9437;"";366.1802;101.5139;-438.4733
58661.2954;91.5001;3.0001;25.0346;"";366.7138;101.5139;-438.4873
58661.3344;91.5001;3.0001;25.1089;"";367.2474;101.5139;-438.5013
58661.3724;91.5001;3.0001;25.1697;"";367.7809;101.5139;-438.5153
58661.4114;91.5001;3.0001;25.2396;"";368.3145;101.5139;-438.5292
58661.4494;91.5001;3.0001;25.2893;"";368.848;101.5139;-438.5432
58661.4884;91.5001;3.0001;25.3667;"";369.3815;101.5139;-438.5572
58661.5274;91.5001;3.0001;25.4166;"";369.915;101.5139;-438.5712
58661.5664;91.5001;3.0001;25.4641;"";370.4485;101.5139;-438.5851
58661.6034;91.5001;3.0001;25.4422;"";370.9819;101.5139;-438.5991
58661.6414;91.5001;3.0001;25.5803;"";371.5154;101.5139;-438.6131
58661.6794;91.5001;3.0001;25.6472;"";372.049;101.5139;-438.627
58661.7175;91.5001;3.0001;25.7132;"";372.3158;101.5139;-438.634
58661.7555;91.5001;3.0001;25.792;"";372.8495;101.5139;-438.6479
58661.7935;91.5001;3.0001;25.8692;"";373.3831;101.5139;-438.6619
58661.8335;91.5001;3.0001;25.9162;"";373.9167;101.5139;-438.6759
58661.8685;91.5001;3.0001;25.7918;"";374.4503;101.5139;-438.6899
58661.9065;91.5001;3.0001;26.0394;"";374.9838;101.5139;-438.7039
58661.9445;91.5001;3.0001;26.0821;"";375.5173;101.5139;-438.7178
58661.9835;91.5001;3.0001;26.1405;"";376.0508;101.5139;-438.7318
58662.0185;91.5001;3.0001;26.0454;"";376.5844;101.5139;-438.7458
58662.0555;91.5001;3.0001;26.279;"";376.8511;101.5139;-438.7528
58662.0935;91.5001;3.0001;26.3286;"";377.3846;101.5139;-438.7668
58662.1335;91.5001;3.0001;26.3611;"";377.918;101.5139;-438.7807
58662.1685;91.5001;3.0001;26.1886;"";378.4515;101.5139;-438.7947
58662.2055;91.5001;3.0001;26.4606;"";378.9849;101.5139;-438.8087
58662.2425;91.5001;3.0001;26.5052;"";379.5184;101.5139;-438.8227
58662.2805;91.5001;3.0001;26.5264;"";380.0518;101.5139;-438.8366
58662.3175;91.5001;3.0001;26.5538;"";380.3185;101.5139;-438.8436
58662.3545;91.5001;3.0001;26.582;"";380.852;101.5139;-438.8576
58662.3925;91.5001;3.0001;26.6074;"";381.3854;101.5139;-438.8716
58662.4295;91.5001;3.0001;26.6131;"";381.9189;101.5139;-438.8856
58662.4675;91.5001;3.0001;26.6303;"";382.4523;101.5139;-438.8995
58662.5045;91.5001;3.0001;26.6129;"";382.9858;101.5139;-438.9135
58662.5415;91.5001;3.0001;26.6636;"";383.5192;101.5139;-438.9275
58662.5795;91.5001;3.0001;26.684;"";384.0527;101.5139;-438.9415
58662.6185;91.5001;3.0001;26.6069;"";384.3194;101.5139;-438.9485
58662.6565;91.5001;3.0001;26.5279;"";384.8528;101.5139;-438.9624
58662.6965;91.5001;3.0001;26.4787;"";385.3863;101.5139;-438.9764
58662.7345;91.5001;3.0001;26.382;"";385.9197;101.5139;-438.9904
58662.7735;91.5001;3.0001;26.3229;"";386.4532;101.5139;-439.0044
58662.8125;91.5001;3.0001;26.2855;"";386.9866;101.5139;-439.0183
58662.8515;91.5001;3.0001;26.2159;"";387.5201;101.5139;-439.0323
58662.8905;91.5001;3.0001;26.1415;"";388.0535;101.5139;-439.0463
58662.9295;91.5001;3.0001;26.108;"";388.587;101.5139;-439.0603
58662.9685;91.5001;3.0001;26.0684;"";389.1204;101.5139;-439.0742
58663.0075;91.5001;3.0001;26.0221;"";389.6539;101.5139;-439.0882
58663.0465;91.5001;3.0001;25.9808;"";390.1873;101.5139;-439.1022
58663.0845;91.5001;3.0001;25.9735;"";390.7208;101.5139;-439.1162
58663.1235;91.5001;3.0001;25.9559;"";391.2542;101.5139;-439.1302
58663.1625;91.5001;3.0001;25.9452;"";391.7877;101.5139;-439.1441
58663.2015;91.5001;3.0001;25.9017;"";392.3211;101.5139;-439.1581
58663.2385;91.5001;3.0001;25.8854;"";392.8546;101.5139;-439.1721
58663.2775;91.5001;3.0001;25.9601;"";393.1213;101.5139;-439.1791
58663.3175;91.5001;3.0001;25.9488;"";393.6547;101.5139;-439.1931
58663.3545;91.5001;3.0001;25.8301;"";394.1882;101.5139;-439.207
58663.3935;91.5001;3.0001;25.9714;"";394.7216;101.5139;-439.221
58663.4315;91.5001;3.0001;25.9693;"";395.255;101.5139;-439.2349
58663.4706;91.5001;3.0001;25.957;"";395.7882;101.5139;-439.2485
58663.5096;91.5001;3.0001;25.9259;"";396.3215;101.5139;-439.2621
58663.5486;91.5001;3.0001;25.9177;"";396.8547;101.5139;-439.2758
58663.5866;91.5001;3.0001;25.8716;"";397.3881;101.5139;-439.2895
58663.6256;91.5001;3.0001;25.9031;"";397.9214;101.5139;-439.3033
58663.6646;91.5001;3.0001;25.9097;"";398.4547;101.5139;-439.317
58663.7036;91.5001;3.0001;25.881;"";398.9881;101.5139;-439.3309
58663.7416;91.5001;3.0001;25.8786;"";399.5215;101.5139;-439.3448
58663.7816;91.5001;3.0001;25.8795;"";400.0549;101.5139;-439.3586
58663.8196;91.5001;3.0001;25.8273;"";400.5882;101.5139;-439.3726
58663.8576;91.5001;3.0001;25.8753;"";400.8549;101.5139;-439.3795
58663.8966;91.5001;3.0001;25.8651;"";401.3883;101.5139;-439.3934
58663.9356;91.5001;3.0001;25.8721;"";401.9217;101.5139;-439.4073
58663.9786;91.5001;3.0001;25.8385;"";402.455;101.5139;-439.4213
58664.0196;91.5001;3.0001;25.5578;"";402.9884;101.5139;-439.4352
58664.0556;91.5001;3.0001;25.4694;"";403.5226;101.5139;-439.449
58664.0936;91.5001;3.0001;25.6871;"";404.0565;101.5139;-439.4628
58664.1316;91.5001;3.0001;25.7337;"";404.5903;101.5139;-439.4767
58664.1696;91.5001;3.0001;25.7772;"";405.1241;101.5139;-439.4905
58664.2086;91.5001;3.0001;25.8081;"";405.6578;101.5139;-439.5044
58664.2476;91.5001;3.0001;25.8145;"";406.1914;101.5139;-439.5183
58664.2856;91.5001;3.0001;25.8095;"";406.7245;101.5139;-439.5323
58664.3236;91.5001;3.0001;25.8304;"";407.2576;101.5139;-439.5462
58664.3626;91.5001;3.0001;25.8639;"";407.7907;101.5139;-439.5601
58664.4026;91.5001;3.0001;25.887;"";408.324;101.5139;-439.574
58664.4396;91.5001;3.0001;25.7828;"";408.8572;101.5139;-439.588
58664.4776;91.5001;3.0001;25.9201;"";409.1239;101.5139;-439.5949
58664.5156;91.5001;3.0001;25.9309;"";409.6565;101.5139;-439.6089
58664.5546;91.5001;3.0001;25.9389;"";410.1893;101.5139;-439.6228
58664.5926;91.5001;3.0001;25.9379;"";410.7222;101.5139;-439.6367
58664.6316;91.5001;3.0001;25.9702;"";411.2552;101.5139;-439.6507
58664.6696;91.5001;3.0001;25.9503;"";411.7887;101.5139;-439.6646
58664.7076;91.5001;3.0001;25.9913;"";412.3221;101.5139;-439.6785
58664.7466;91.5001;3.0001;25.9829;"";412.8552;101.5139;-439.6923
58664.7866;91.5001;3.0001;25.967;"";413.3883;101.5139;-439.7062
58664.8236;91.5001;3.0001;25.9088;"";413.9215;101.5139;-439.7201
58664.8616;91.5001;3.0001;26.0127;"";414.4548;101.5139;-439.734
58664.9006;91.5001;3.0001;26.0402;"";414.988;101.5139;-439.748
58664.9676;91.5001;3.0001;25.9898;"";415.2542;101.5139;-439.7549
58665.0066;91.5001;3.0001;24.155;"";416.3193;101.5139;-439.7827
58665.0446;91.5001;3.0001;24.3089;"";416.8521;101.5139;-439.7967
58665.0826;91.5001;3.0001;24.4929;"";417.3851;101.5139;-439.8106
58665.1206;91.5001;3.0001;24.6685;"";417.9181;101.5139;-439.8245
58665.1566;91.5001;3.0001;24.8664;"";418.1842;101.5139;-439.8315
58665.1937;91.5001;3.0001;25.0925;"";418.7165;101.5139;-439.8454
58665.2307;91.5001;3.0001;25.2714;"";419.249;101.5139;-439.8593
58665.2697;91.5001;3.0001;25.4515;"";419.7816;101.5139;-439.8732
58665.3037;91.5001;3.0001;25.4456;"";420.3148;101.5139;-439.8871
58665.3407;91.5001;3.0001;25.7986;"";420.8484;101.5139;-439.901
58665.3777;91.5001;3.0001;25.9149;"";421.381;101.5139;-439.9149
58665.4137;91.5001;3.0001;26.0457;"";421.6473;101.5139;-439.9218
58665.4537;91.5001;3.0001;26.2036;"";422.1801;101.5139;-439.9357
58665.4867;91.5001;3.0001;26.0861;"";422.713;101.5139;-439.9496
58665.5227;91.5001;3.0001;26.4438;"";423.2461;101.5139;-439.9635
58665.5587;91.5001;3.0001;26.5794;"";423.7792;101.5139;-439.9774
58665.5957;91.5001;3.0001;26.6509;"";424.0452;101.5139;-439.9844
58665.6327;91.5001;3.0001;26.7278;"";424.5775;101.5139;-439.9983
58665.6707;91.5001;3.0001;26.7722;"";425.11;101.5139;-440.0122
58665.7057;91.5001;3.0001;26.717;"";425.6427;101.5139;-440.0262
58665.7417;91.5001;3.0001;26.8804;"";426.1755;101.5139;-440.0401
58665.7787;91.5001;3.0001;26.9513;"";426.7084;101.5139;-440.054
58665.8147;91.5001;3.0001;26.9799;"";426.9744;101.5139;-440.061
58665.8537;91.5001;3.0001;27.0363;"";427.5066;101.5139;-440.0749
58665.8877;91.5001;3.0001;26.8799;"";428.039;101.5139;-440.0888
58665.9237;91.5001;3.0001;27.139;"";428.5716;101.5139;-440.1027
58665.9617;91.5001;3.0001;27.1802;"";429.105;101.5139;-440.1166
58665.9987;91.5001;3.0001;27.113;"";429.6385;101.5139;-440.1304
58666.0377;91.5001;3.0001;27.1177;"";429.9047;101.5139;-440.1374
58666.0707;91.5001;3.0001;26.968;"";430.4372;101.5139;-440.1512
58666.1067;91.5001;3.0001;27.2396;"";430.9698;101.5139;-440.1651
58666.1427;91.5001;3.0001;27.2924;"";431.5027;101.5139;-440.179
58666.1787;91.5001;3.0001;27.314;"";432.0356;101.5139;-440.193
58666.2157;91.5001;3.0001;27.3572;"";432.3022;101.5139;-440.1999
58666.2547;91.5001;3.0001;27.341;"";432.8347;101.5139;-440.2138
58666.2877;91.5001;3.0001;27.2057;"";433.3669;101.5139;-440.2278
58666.3237;91.5001;3.0001;27.4484;"";433.8993;101.5139;-440.2417
58666.3597;91.5001;3.0001;27.495;"";434.4319;101.5139;-440.2556
58666.3967;91.5001;3.0001;27.528;"";434.6983;101.5139;-440.2625
58666.4327;91.5001;3.0001;27.5041;"";435.2311;101.5139;-440.2765
58666.4717;91.5001;3.0001;27.4948;"";435.7636;101.5139;-440.2904
58666.5057;91.5001;3.0001;27.343;"";436.2957;101.5139;-440.3044
58666.5417;91.5001;3.0001;27.4991;"";436.8281;101.5139;-440.3183
58666.5777;91.5001;3.0001;27.526;"";437.3611;101.5139;-440.3322
58666.6147;91.5001;3.0001;27.5196;"";437.6277;101.5139;-440.3391
58666.6547;91.5001;3.0001;27.537;"";438.1611;101.5139;-440.3529
58666.6877;91.5001;3.0001;27.2164;"";438.6939;101.5139;-440.3668
58666.7217;91.5001;3.0001;27.4773;"";439.2264;101.5139;-440.3807
58666.7577;91.5001;3.0001;27.6642;"";439.759;101.5139;-440.3946
58666.7937;91.5001;3.0001;27.6926;"";440.0254;101.5139;-440.4016
58666.8307;91.5001;3.0001;27.6976;"";440.5583;101.5139;-440.4155
58666.8657;91.5001;3.0001;27.6748;"";441.0912;101.5139;-440.4294
58666.9047;91.5001;3.0001;27.7004;"";441.6237;101.5139;-440.4433
58666.9397;91.5001;3.0001;27.4896;"";442.1559;101.5139;-440.4572
58666.9758;91.5001;3.0001;27.6328;"";442.4221;101.5139;-440.4642
58667.0128;91.5001;3.0001;27.5907;"";442.9546;101.5139;-440.4781
58667.0498;91.5001;3.0001;27.5603;"";443.4873;101.5139;-440.492
58667.0888;91.5001;3.0001;27.4867;"";444.0201;101.5139;-440.506
58667.1228;91.5001;3.0001;27.3316;"";444.5526;101.5139;-440.5199
58667.1588;91.5001;3.0001;27.4797;"";445.0847;101.5139;-440.5338
58667.1958;91.5001;3.0001;27.5115;"";445.3509;101.5139;-440.5408
58667.2328;91.5001;3.0001;27.4762;"";445.8837;101.5139;-440.5547
58667.2728;91.5001;3.0001;27.4212;"";446.417;101.5139;-440.5685
58667.3058;91.5001;3.0001;27.2079;"";446.9502;101.5139;-440.5824
58667.3418;91.5001;3.0001;27.4643;"";447.483;101.5139;-440.5963
58667.3768;91.5001;3.0001;27.4997;"";448.0154;101.5139;-440.6102
58667.4138;91.5001;3.0001;27.5446;"";448.2817;101.5139;-440.6172
58667.4558;91.5001;3.0001;27.5329;"";448.8144;101.5139;-440.6311
58667.4888;91.5001;3.0001;27.1138;"";449.3472;101.5139;-440.645
58667.5228;91.5001;3.0001;27.3929;"";449.8802;101.5139;-440.6589
58667.5568;91.5001;3.0001;27.607;"";450.4127;101.5139;-440.6729
58667.5928;91.5001;3.0001;27.7399;"";450.6787;101.5139;-440.6798
58667.6288;91.5001;3.0001;27.7749;"";451.211;101.5139;-440.6937
58667.6648;91.5001;3.0001;27.7843;"";451.7435;101.5139;-440.7076
58667.7058;91.5001;3.0001;27.7931;"";452.2762;101.5139;-440.7216
58667.7398;91.5001;3.0001;27.3691;"";452.809;101.5139;-440.7355
58667.7728;91.5001;3.0001;27.6048;"";453.0755;101.5139;-440.7425
58667.8078;91.5001;3.0001;27.836;"";453.6075;101.5139;-440.7564
58667.8438;91.5001;3.0001;27.8707;"";454.1398;101.5139;-440.7703
58667.8808;91.5001;3.0001;27.8434;"";454.6729;101.5139;-440.7842
58667.9228;91.5001;3.0001;27.7967;"";455.2061;101.5139;-440.798
58667.9568;91.5001;3.0001;27.3192;"";455.7394;101.5139;-440.812
58667.9898;91.5001;3.0001;27.5737;"";456.006;101.5139;-440.8189
58668.0258;91.5001;3.0001;27.7802;"";456.5383;101.5139;-440.8328
58668.0608;91.5001;3.0001;27.8063;"";457.0707;101.5139;-440.8467
58668.0978;91.5001;3.0001;27.8541;"";457.6034;101.5139;-440.8607
58668.1338;91.5001;3.0001;27.8058;"";457.8698;101.5139;-440.8676
58668.1728;91.5001;3.0001;27.7931;"";458.4027;101.5139;-440.8815
58668.2068;91.5001;3.0001;27.5292;"";458.9357;101.5139;-440.8954
58668.2418;91.5001;3.0001;27.7379;"";459.4677;101.5139;-440.9094
58668.2778;91.5001;3.0001;27.7918;"";460;101.5139;-440.9233
58668.3138;91.5001;3.0001;27.7593;"";460.2662;101.5139;-440.9302
58668.3488;91.5001;3.0001;27.7979;"";460.7988;101.5139;-440.9442
58668.3898;91.5001;3.0001;27.8422;"";461.3316;101.5139;-440.9581
58668.4238;91.5001;3.0001;27.4825;"";461.8645;101.5139;-440.972
58668.4568;91.5001;3.0001;27.7057;"";462.3965;101.5139;-440.986
58668.4908;91.5001;3.0001;27.9215;"";462.6626;101.5139;-440.9929
58668.6428;91.5001;3.0001;28.0074;"";463.1956;101.5139;-441.0068
58668.6899;91.5001;3.0001;22.9779;"";465.3274;101.5139;-441.0624
58668.7239;91.5001;3.0001;23.3157;"";465.8598;101.5139;-441.0763
58668.7569;91.5001;3.0001;23.8143;"";466.3925;101.5139;-441.0902
58668.7899;91.5001;3.0001;24.3205;"";466.6589;101.5139;-441.0972
58668.8229;91.5001;3.0001;24.7906;"";467.1917;101.5139;-441.1111
58668.8569;91.5001;3.0001;25.2332;"";467.7247;101.5139;-441.125
58668.8909;91.5001;3.0001;25.6185;"";467.9907;101.5139;-441.132
58668.9239;91.5001;3.0001;25.9995;"";468.5228;101.5139;-441.1459
58668.9569;91.5001;3.0001;26.3326;"";469.0552;101.5139;-441.1598
58669.0709;91.5001;3.0001;26.7029;"";469.3215;101.5139;-441.1667
58669.1879;91.1002;2.6001;22.1796;"";470.9194;101.5139;-441.2086
58669.2329;90.9002;2.5001;19.1066;"";472.5182;101.5139;-441.2391
58669.2769;90.9002;2.4001;19.3818;"";473.0514;101.5139;-441.2474
58669.3109;90.9002;2.4001;19.6829;"";473.5847;101.5139;-441.2557
58669.3449;90.8002;2.4001;20.3443;"";474.117;101.5139;-441.264
58669.3779;90.8002;2.4001;21.0056;"";474.6496;101.5139;-441.2714
58669.4109;90.8002;2.4001;21.6624;"";474.9159;101.5139;-441.2751
58669.4439;90.8002;2.4001;22.291;"";475.4487;101.5139;-441.2826
58669.4769;90.8002;2.4001;22.8989;"";475.9817;101.5139;-441.29
58669.5109;90.8002;2.4001;23.4617;"";476.2482;101.5139;-441.2938
58669.5439;90.7002;2.3001;23.9879;"";476.7807;101.5139;-441.3012
58669.5759;90.7002;2.3001;24.49;"";477.313;101.5139;-441.3077
58669.6099;90.5001;2.2001;24.9812;"";477.5792;101.5139;-441.3109
58669.6429;90.4001;2.2001;25.3663;"";478.1118;101.5139;-441.3156
58669.6769;90.4001;2.2001;25.8234;"";478.6446;101.5139;-441.3193
58669.7109;90.3001;2.1001;26.129;"";478.9111;101.5139;-441.3211
58669.7439;90.3001;2.1001;26.4267;"";479.4441;101.5139;-441.3239
58669.7769;90.3001;2.1001;26.7922;"";479.9762;101.5139;-441.3268
58669.8099;90.2001;2.0001;27.0816;"";480.2423;101.5139;-441.3282
58669.8429;90.1001;2.0001;27.3873;"";480.7748;101.5139;-441.33
58669.8759;90.1001;2.0001;27.6255;"";481.3075;101.5139;-441.3309
